rotational_speed_rpm,torque_nm,tool_wear_rate,temp_diff_k,energy_intensity,sustainability_score
0.1763678696158324,0.5934065934065934,0.8458498023715415,0.4888888888888927,0.5534822760553658,0.37818548219972337
0.06635622817229336,0.7815934065934066,0.8537549407114624,0.4888888888888927,0.6359166262996242,0.34284020060004383
0.14202561117578583,0.6662087912087912,0.8616600790513834,0.4888888888888927,0.5982169945315423,0.3555485118053002
0.2433061699650757,0.43543956043956045,0.0,0.4888888888888927,0.4316028176162602,0.6806922062868281
0.17462165308498256,0.5494505494505494,0.007905138339920948,0.4888888888888927,0.5075319918412893,0.6479489950948402
0.15832363213038425,0.5467032967032966,0.019762845849802372,0.4888888888888927,0.4931503297047629,0.6501443476964863
0.3288707799767171,0.30494505494505497,0.03162055335968379,0.5111111111111069,0.3291797756994358,0.7055085903789885
0.25844004656577424,0.39560439560439564,0.039525691699604744,0.4888888888888927,0.395973446245539,0.6830862473252353
0.16880093131548313,0.5370879120879121,0.05928853754940711,0.5111111111111197,0.4969722102524061,0.6300912213008795
0.15424912689173464,0.8035714285714285,0.07905138339920949,0.5111111111111197,0.7533847071364529,0.5215973687923201
0.08731082654249134,0.7596153846153846,0.08695652173913043,0.5111111111111197,0.6441904000773379,0.5629035501139898
0.25727590221187435,0.4285714285714286,0.09486166007905138,0.4888888888888927,0.4320491581606454,0.6520551720453587
0.1711292200232829,0.6456043956043955,0.1067193675889328,0.5111111111111197,0.6094215957579552,0.5708822180868022
0.440046565774156,0.23351648351648352,0.11462450592885376,0.5111111111111069,0.28083999003515014,0.6999433188739518
0.24621653084982542,0.41071428571428575,0.12648221343873517,0.4888888888888927,0.4060920813528217,0.652951836760583
0.08032596041909201,0.7486263736263735,0.1383399209486166,0.5111111111111197,0.627363380934852,0.5542193380081383
0.12456344586728763,0.5453296703296703,0.14624505928853754,0.5111111111111197,0.4736484651331292,0.6133337628268511
0.2619324796274739,0.4244505494505495,0.1541501976284585,0.5111111111111197,0.4355392001151073,0.6262059273320836
0.4772991850989524,0.24175824175824173,0.16205533596837945,0.5333333333333339,0.3091766259267371,0.6677127488387912
0.15599534342258448,0.6373626373626373,0.16996047430830039,0.5333333333333339,0.5954702655991738,0.5508237514678401
0.07916181606519213,0.6318681318681317,0.17786561264822134,0.5555555555555609,0.5324960529968054,0.5669752283401432
0.17869615832363217,0.6332417582417582,0.1857707509881423,0.5555555555555609,0.6172865405902244,0.5306874918007993
0.38183934807916187,0.2802197802197802,0.19367588932806323,0.5555555555555609,0.32893546094031834,0.6436563821587855
0.10128055878928988,0.6085164835164835,0.2134387351778656,0.5555555555555485,0.5286887855959455,0.5578261985415975
0.1845168800931316,0.5068681318681318,0.22529644268774704,0.5555555555555485,0.4884560501082831,0.5703619804836981
0.29045401629802103,0.36813186813186816,0.233201581027668,0.5333333333333339,0.39122537515184286,0.6135493756309622
0.1618160651920839,0.47252747252747257,0.24110671936758893,0.5333333333333339,0.43218676206273476,0.5947932793646292
0.0774155995343423,0.7170329670329669,0.2490118577075099,0.5777777777777755,0.617040355580884,0.5051469671220608
0.1228172293364378,0.5398351648351648,0.25691699604743085,0.5777777777777755,0.48438319748597847,0.5558382888580466
0.2549476135040746,0.4093406593406594,0.2648221343873518,0.5777777777777755,0.4302838745243103,0.5751064765407377
0.21594877764842846,0.5439560439560439,0.2727272727272727,0.5555555555555485,0.5506358715077205,0.5312608029120653
0.17986030267753206,0.6332417582417582,0.2845849802371542,0.5777777777777755,0.6254053743122636,0.49112902287061566
0.2898719441210711,0.42307692307692313,0.2924901185770751,0.5777777777777755,0.4666775871190634,0.5522485962459195
0.13387660069848661,0.6593406593406592,0.30039525691699603,0.5777777777777755,0.6126952507311682,0.49146998929910124
0.2968568102444704,0.42307692307692313,0.3201581027667984,0.5777777777777755,0.47078151690432735,0.5423066290748969
0.878928987194412,0.09478021978021976,0.33992094861660077,0.6000000000000025,0.18292056878708576,0.6448554879001847
0.1658905704307334,0.5370879120879121,0.35177865612648224,0.5777777777777755,0.5130355858807831,0.5159188354764095
0.1536670547147847,0.6277472527472527,0.35968379446640314,0.6000000000000025,0.604417620168033,0.47032781359286513
0.20896391152502913,0.5096153846153846,0.3794466403162055,0.5777777777777879,0.514227623289512,0.5071416252559972
0.2444703143189756,0.4285714285714286,0.391304347826087,0.6000000000000025,0.45166643558255426,0.5219421214191514
0.15424912689173464,0.5947802197802198,0.39920948616600793,0.5777777777777879,0.5640441120123685,0.4812861760119138
0.2566938300349244,0.4285714285714286,0.40711462450592883,0.5777777777777879,0.4535454071751802,0.5231141164448129
0.23690337601862632,0.5137362637362637,0.4150197628458498,0.5777777777777755,0.5383026275717032,0.4868396867842312
0.2724097788125728,0.43818681318681324,0.42292490118577075,0.5555555555555609,0.46854570544617247,0.5190375807991315
0.18742724097788133,0.46840659340659335,0.43478260869565216,0.5555555555555609,0.4496150714956927,0.523052522126359
0.33352735739231665,0.3983516483516483,0.4426877470355731,0.5555555555555609,0.4558182747827436,0.5181996993095623
0.10244470314318976,0.6758241758241758,0.4505928853754941,0.5555555555555609,0.5940856990125115,0.4605211881156789
0.2566938300349244,0.43269230769230765,0.4624505928853755,0.5777777777777755,0.4583165220772649,0.5046048799701487
0.14726426076833532,0.7815934065934066,0.47035573122529645,0.6000000000000025,0.7578345459984054,0.3757594622330481
0.24621653084982542,0.4519230769230769,0.48221343873517786,0.5777777777777879,0.47405220661036096,0.4923817524019659
0.17986030267753206,0.5521978021978021,0.4901185770750988,0.5777777777777879,0.5392712815190956,0.46392258093649574
0.20663562281722936,0.4436813186813187,0.4980237154150198,0.6000000000000025,0.4456807530553777,0.49232058415334223
0.23690337601862632,0.41346153846153844,0.5059288537549407,0.5777777777777755,0.42465876267268765,0.5050245054711101
0.10244470314318976,0.6744505494505494,0.5138339920948617,0.6000000000000025,0.6065495891321899,0.42322996671866475
0.1268917345750874,0.5645604395604394,0.5335968379446641,0.6000000000000025,0.518054911089079,0.45269898418096843
0.24505238649592553,0.4574175824175824,0.541501976284585,0.6000000000000025,0.48532180145446857,0.4634206865328363
0.22118742724097795,0.5013736263736263,0.5533596837944664,0.6000000000000025,0.5195820236898093,0.44615928538573557
0.19266589057043082,0.4739010989010988,0.5612648221343873,0.6000000000000025,0.469948867940449,0.46364100618350346
0.2887077997671712,0.3818681318681319,0.5691699604743083,0.5777777777777755,0.4166515528484048,0.48925505738501296
0.16239813736903386,0.4711538461538462,0.5770750988142292,0.6000000000000025,0.4471819147230238,0.4680047044665209
0.1548311990686846,0.5824175824175825,0.5849802371541502,0.5777777777777755,0.5517530795268744,0.43047136370967254
0.1443538998835856,0.6717032967032966,0.5968379446640316,0.5777777777777755,0.634507756150533,0.39381218080724467
0.3835855646100116,0.2815934065934066,0.6047430830039525,0.5555555555555609,0.3314341636843766,0.5193367429583954
0.07916181606519213,0.5659340659340659,0.6245059288537549,0.5777777777777879,0.47692159682390156,0.44854624928097653
0.23341094295692666,0.42032967032967034,0.6324110671936759,0.5777777777777879,0.4304024852117485,0.46478235242386146
0.24214202561117582,0.3502747252747253,0.6403162055335968,0.6000000000000025,0.36015146817355426,0.48384455107049845
0.11292200232828875,0.6868131868131867,0.6482213438735178,0.5777777777777755,0.6211877759515407,0.3837251531239957
0.09371362048894072,0.6236263736263736,0.6561264822134387,0.5555555555555485,0.536876857337736,0.42174464573420944
0.21594877764842846,0.4436813186813187,0.6640316205533597,0.5777777777777755,0.4460620612204005,0.44903235601249925
0.26833527357392317,0.4574175824175824,0.6719367588932806,0.5777777777777755,0.4942773056628791,0.42737471673353156
0.21536670547147851,0.39010989010989017,0.6837944664031621,0.5777777777777755,0.3864176886211286,0.4669612512972673
0.2339930151338766,0.4258241758241758,0.691699604743083,0.6000000000000025,0.44224425064732864,0.4355924183181429
0.13969732246798605,0.5398351648351648,0.6996047430830039,0.5555555555555485,0.49085687965437597,0.42710915854668385
0.14901047729918515,0.6016483516483516,0.7075098814229249,0.5777777777777755,0.5668917569332089,0.38765699946650634
0.20023282887077998,0.4271978021978022,0.7154150197628458,0.5777777777777755,0.41849397219323414,0.44464457186052
0.180442374854482,0.5370879120879121,0.7233201581027668,0.5777777777777755,0.5236364160703194,0.40021605280770955
0.2980209545983702,0.41071428571428575,0.7312252964426877,0.5777777777777755,0.4565205585850145,0.4246908542998552
0.19033760186263105,0.4793956043956044,0.7430830039525692,0.5777777777777755,0.468781938398646,0.4162289901214382
0.22351571594877773,0.45054945054945056,0.7509881422924901,0.5555555555555609,0.45286641913210546,0.42689032299274254
0.130966239813737,0.6387362637362637,0.7628458498023716,0.5777777777777879,0.5894821507776745,0.36202005141488236
0.2578579743888243,0.36813186813186816,0.7707509881422925,0.5777777777777755,0.38417396978380947,0.4417717823104558
0.09953434225844005,0.6565934065934066,0.7786561264822134,0.5555555555555609,0.5731447495758213,0.3704785955583392
0.3544819557625146,0.2815934065934066,0.7905138339920948,0.5555555555555609,0.31954257013157294,0.4683621550830741
0.10477299185098954,0.7554945054945054,0.7984189723320159,0.5777777777777755,0.6803626479130478,0.3149959158018435
0.15948777648428414,0.5535714285714285,0.8063241106719368,0.5777777777777755,0.5254748817255678,0.37457948077485925
0.13213038416763678,0.6222527472527473,0.8142292490118577,0.5777777777777755,0.5739303128101029,0.3528257668390689
0.2671711292200233,0.3791208791208791,0.8260869565217391,0.5777777777777879,0.40187859172833196,0.41808914301880906
0.24272409778812576,0.40796703296703296,0.8379446640316206,0.5777777777777879,0.42174291660657104,0.40658610081454905
0.1752037252619325,0.5728021978021978,0.8458498023715415,0.5777777777777755,0.5575719221679746,0.3498829570880151
0.11292200232828875,0.7280219780219779,0.8537549407114624,0.6000000000000025,0.6690713756091528,0.2962449675428994
0.13795110593713622,0.7197802197802198,0.8616600790513834,0.6000000000000025,0.6850351919072458,0.28748789952168585
0.2875436554132713,0.396978021978022,0.0,0.6000000000000025,0.4393636970749707,0.6442545211700109
0.17345750873108268,0.532967032967033,0.007905138339920948,0.5777777777777755,0.5142009358848356,0.6186147508107568
0.2630966239813738,0.43956043956043955,0.019762845849802372,0.5777777777777755,0.47016078764008207,0.6326734978556938
0.11001164144353903,0.6098901098901098,0.02766798418972332,0.5777777777777755,0.5434167250449583,0.600999581391767
0.20139697322467986,0.46840659340659335,0.03557312252964427,0.5777777777777755,0.4640780362194381,0.6303635154199989
0.18684516880093138,0.5027472527472526,0.043478260869565216,0.5777777777777755,0.49150675768886787,0.6170204853302507
0.0948777648428406,0.8131868131868132,0.05138339920948617,0.5777777777777755,0.7257371663914493,0.5209567803472418
0.26018626309662407,0.35302197802197804,0.05928853754940711,0.5333333333333339,0.35859096240052735,0.6787770537749668
0.18277066356228178,0.46840659340659335,0.06719367588932806,0.5555555555555485,0.4466475561333768,0.6345162081131862
